id,Make,Acceleration 0 - 100 km/h,Top Speed,Electric Range,Total Power,Total Torque,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats,Maintenance Cost,Battery Capacity,Pincode,Date,Time,Month,Location Longitude,Location Latitude
3612,BMW,5.5,266,463.9,478,327,76.2,4736,1871,1499,2986,2659,422,481,4,2261.8211333333334,93,593155,2020-03-20,15:41:27,Dec,-53.293137,-16.215473
3613,BMW,6.2,298,278.9,465,442,70.4,4212,1826,1437,2774,3024,515,546,7,2316.1130000000003,73,996333,2021-03-03,00:16:35,Feb,115.44889,28.64962
3614,Tesla,6.7,302,253.2,362,186,74.3,4428,1831,1470,2873,3029,514,483,7,1073.6983333333333,69,520980,2023-06-18,11:53:23,Apr,-50.551085,-0.90937
3615,Volkswagen,6.8,315,263.1,271,346,73.7,4412,1828,1462,2818,2708,587,464,5,1565.4791666666667,54,902228,2021-03-09,03:30:02,May,137.197271,53.041448
3616,BMW,4.4,251,254.2,222,305,73.3,4548,1895,1484,2733,3200,592,521,7,953.3442,58,605500,2024-09-19,18:35:34,Mar,56.068267,35.209196
3617,Volkswagen,7.2,319,342.2,356,359,82.5,4360,1892,1436,2958,2754,437,417,5,1401.1497333333334,77,914339,2023-09-30,05:01:08,Feb,-157.923541,-15.916839
3618,BMW,6.1,281,287.5,276,258,84.4,4477,1817,1419,2932,2676,473,391,4,1328.1592,80,847116,2020-07-25,09:25:03,May,-132.676245,-51.864036
3619,Polestar,5.1,243,433.0,305,246,81.8,4368,1853,1418,2866,2797,563,506,5,1705.6734999999999,100,456472,2023-09-26,08:42:40,Apr,-12.876933,-28.749854
3620,Polestar,7.8,350,219.4,284,414,72.3,4632,1819,1429,2739,2871,430,488,4,1548.2426666666668,54,971907,2021-11-19,17:14:21,Jan,-39.976493,-11.76428
3621,Polestar,6.9,298,260.0,295,302,72.0,4206,1859,1431,2969,2750,410,515,4,1503.4968333333331,53,735522,2024-07-18,06:20:15,Aug,58.057135,71.437954
3622,Volkswagen,5.2,255,439.1,485,295,82.9,4647,1834,1425,2772,2882,441,455,4,1565.663,88,292386,2024-05-29,13:58:32,Jan,96.966791,-87.07807
3623,Tesla,4.8,262,231.5,445,602,73.2,4485,1804,1427,2835,2721,472,449,5,1178.9523333333334,59,606540,2022-06-03,16:10:38,Dec,86.102075,52.249625
3624,Volkswagen,5.1,273,305.5,227,299,72.6,4345,1806,1484,2965,2710,560,543,5,1258.5156,73,262012,2020-08-02,07:21:02,Apr,91.664419,13.122698
3625,BMW,5.1,267,268.5,383,562,73.9,4526,1861,1465,2820,2850,463,412,5,1674.3642333333335,62,155162,2020-11-13,21:15:00,Dec,39.710653,-41.959229
3626,Polestar,3.0,187,253.5,470,265,74.6,4499,1838,1448,2927,2897,442,411,5,1147.23,58,234107,2023-04-02,12:38:46,Apr,-174.932764,16.442688
3627,BMW,4.7,251,412.6,403,404,79.0,4467,1882,1405,2881,2897,512,495,5,1754.3721333333333,90,499437,2022-11-05,05:23:27,Aug,-39.685505,-8.166794
3628,Polestar,4.7,247,381.1,359,448,76.4,4659,1866,1467,2746,3081,526,540,7,1718.6157000000003,98,472309,2021-01-15,18:20:07,Apr,-76.967451,-77.521237
3629,Volkswagen,3.7,231,253.4,371,442,70.0,4439,1820,1402,2835,2925,462,514,7,2058.2324,68,649196,2024-09-28,11:20:29,Dec,-5.66491,72.776122
3630,Tesla,5.8,270,413.7,406,341,76.7,4663,1834,1434,2748,2628,386,409,4,1131.6617333333334,84,776706,2020-03-01,04:47:44,Jun,65.056877,71.190005
3631,Volkswagen,4.2,233,380.0,286,374,85.0,4497,1863,1474,2869,2862,518,544,5,1487.2455333333332,97,709381,2022-06-16,14:48:18,Jan,154.938786,23.862177
3632,BMW,5.3,278,433.1,398,278,76.8,4535,1867,1468,2706,3193,527,437,7,1718.3372666666667,94,319546,2023-06-13,08:44:11,Dec,58.811052,6.500915
3633,BMW,4.8,235,267.0,489,279,72.2,4601,1826,1438,2962,2829,564,496,5,2476.7429999999995,59,678720,2023-06-26,17:50:44,Jan,-114.895299,25.037067
3634,Volkswagen,7.6,323,316.9,215,263,78.8,4786,1868,1488,2829,2739,523,454,5,1047.5998333333334,84,625866,2021-12-01,14:33:38,Jan,5.066286,-64.203434
3635,BMW,4.6,250,243.7,485,453,74.6,4800,1857,1436,2725,3098,484,526,7,1574.9806666666668,66,392738,2022-09-16,15:33:46,May,-162.287825,60.272439
3636,Polestar,4.0,222,481.9,414,324,78.7,4524,1886,1447,2776,2869,521,410,4,1991.9714,99,566515,2020-12-17,17:42:20,Sep,15.615934,11.291421
3637,BMW,4.4,223,392.9,396,398,76.2,4590,1824,1441,2736,2647,449,462,4,1820.3264000000001,100,897309,2023-01-04,14:53:05,Sep,20.89734,-88.743029
3638,Polestar,4.7,233,258.5,335,326,74.2,4404,1811,1401,2825,2664,577,400,4,935.7381666666666,61,785593,2022-04-26,05:08:57,Sep,24.346686,-58.79203
3639,BMW,5.1,252,331.1,385,378,76.6,4325,1882,1405,2753,3081,458,567,7,1216.0575000000001,82,401663,2020-11-17,00:58:05,Oct,-43.554985,20.531124
3640,Polestar,3.2,193,286.1,322,274,83.6,4656,1850,1483,2856,2644,561,414,4,1173.0195999999999,77,184705,2024-06-22,07:31:16,Nov,0.723505,16.241546
3641,Tesla,4.1,240,305.3,220,165,78.6,4271,1809,1489,2730,2841,563,517,5,1008.736,85,962265,2023-06-09,18:23:31,Dec,-89.531678,-47.638572
3642,Tesla,5.4,255,289.5,313,385,72.8,4247,1866,1451,2955,2723,464,463,4,1225.7740333333331,71,821161,2020-03-23,21:51:21,Jul,45.762446,67.564693
3643,Tesla,6.4,294,304.7,319,285,74.6,4493,1895,1437,2942,3172,547,434,7,1358.2101333333333,63,466204,2020-03-17,12:10:04,Nov,-102.619319,-39.603545
3644,BMW,6.4,298,266.6,482,370,70.9,4259,1852,1434,2978,2802,423,402,4,2145.593,64,428575,2021-09-09,04:09:17,Feb,-23.292976,-10.400332
3645,BMW,6.0,290,354.9,396,205,71.5,4627,1837,1427,2763,2805,488,546,5,1827.0436000000002,71,176847,2024-01-03,15:12:53,Dec,40.400001,-6.467788
3646,BMW,6.1,294,268.0,224,146,71.0,4571,1810,1410,2806,2942,475,426,5,1112.2954666666665,67,864352,2023-02-01,21:46:15,Dec,-23.03638,59.201696
3647,Tesla,6.7,321,316.3,419,407,72.2,4408,1807,1471,2891,2854,509,536,5,1974.2548333333334,69,404755,2022-12-13,08:56:49,Dec,106.040482,-20.266727
3648,Polestar,3.6,224,245.9,497,567,74.1,4783,1854,1446,2904,2986,577,414,5,2522.0355,70,548833,2020-06-08,08:35:10,Apr,-77.623675,-64.079034
3649,Tesla,6.8,312,301.5,453,233,72.7,4280,1813,1409,2865,3065,620,422,7,1997.6818,71,657294,2024-04-06,06:41:43,Nov,-76.365525,-38.47658
3650,Polestar,3.9,209,397.4,371,350,79.7,4400,1863,1451,2849,2714,419,396,4,867.6639666666666,99,451391,2021-06-16,12:42:36,Jun,107.938114,-59.207264
3651,BMW,6.9,308,283.3,241,316,73.7,4283,1871,1457,2852,2719,403,406,5,1241.7712333333334,69,584247,2023-03-02,16:45:08,Jun,142.478339,59.698075
3652,Polestar,4.1,241,348.7,382,480,77.5,4381,1818,1402,2945,3039,525,431,7,2190.2468,83,852865,2023-01-09,08:36:11,May,28.768376,-76.988974
3653,Tesla,4.6,256,292.0,348,515,74.8,4738,1818,1415,2850,2833,422,452,4,1687.5724,72,389106,2023-04-28,20:29:55,Nov,-21.67885,59.870621
3654,Polestar,3.0,193,281.4,434,342,70.3,4389,1856,1414,2890,2841,422,539,5,2012.8935333333334,64,630211,2024-03-05,21:24:31,Jul,-140.373915,60.538577
3655,BMW,6.5,286,305.4,438,463,72.7,4210,1851,1434,2929,2630,558,423,4,1312.666,71,839959,2020-12-05,03:43:47,Oct,-137.886744,-51.148079
3656,Volkswagen,4.1,214,289.7,371,502,74.5,4392,1841,1426,2854,2981,443,406,5,1881.311733333333,74,318422,2021-12-09,00:22:06,Jan,-143.51053,-5.399922
3657,BMW,6.5,303,306.8,321,459,83.7,4607,1900,1436,2903,2617,420,502,4,872.7304,84,856173,2024-01-06,00:26:25,Jan,-32.105961,-63.732838
3658,Tesla,5.1,245,439.3,344,194,75.9,4366,1824,1445,2750,2959,471,551,7,1901.7610666666667,97,864869,2023-11-24,16:31:44,May,-105.937676,-14.369014
3659,BMW,6.2,292,405.2,471,469,76.1,4634,1841,1453,2749,2811,470,402,5,2342.1976999999997,95,990724,2023-10-04,16:34:36,Dec,92.74036,-51.189663
3660,Volkswagen,7.4,316,242.8,211,276,73.4,4742,1899,1488,2917,2915,428,488,5,764.3898666666666,52,142463,2022-09-10,22:20:19,Sep,5.964392,-10.587782
3661,Polestar,6.2,303,230.1,244,269,70.5,4416,1801,1459,2991,3012,631,427,7,1118.5918666666666,51,498904,2021-04-17,01:07:18,Sep,30.066858,-54.144991
3662,Volkswagen,7.8,341,398.7,327,195,82.4,4576,1900,1473,2860,2857,535,517,4,913.2197000000001,89,753415,2024-11-15,21:50:36,Jun,81.248441,34.872089
3663,BMW,7.6,341,447.9,293,184,81.0,4783,1838,1491,2933,2938,508,401,5,878.9538,96,587681,2020-08-23,07:33:01,Nov,-52.576403,-82.724113
3664,Volkswagen,4.8,245,233.1,356,265,74.5,4245,1834,1421,2842,2662,492,516,4,1964.0512,51,849305,2023-02-24,11:15:25,Feb,102.273559,-34.482914
3665,Volkswagen,6.4,286,305.2,369,361,71.6,4595,1805,1469,2750,3183,504,518,7,1564.5266,74,328830,2020-04-12,20:18:10,Nov,41.478013,89.775487
3666,Volkswagen,5.0,268,194.7,353,512,73.5,4578,1811,1444,2702,2886,463,420,5,1208.6774,50,266584,2023-08-16,18:47:44,Sep,-106.276994,18.604769
3667,Polestar,6.7,303,286.2,498,330,70.0,4678,1838,1471,2784,3155,628,483,7,1885.417,62,397950,2021-03-07,23:56:48,Mar,139.636852,18.641291
3668,Volkswagen,7.2,313,246.7,215,178,71.5,4341,1858,1465,2851,2830,458,502,5,1281.5843333333335,51,121015,2021-12-23,07:22:05,Sep,161.242093,-35.90845
3669,Volkswagen,4.9,258,383.8,241,295,83.4,4219,1840,1490,2725,2896,513,539,4,1284.3875333333333,83,207693,2024-08-01,22:03:34,Mar,2.751437,-47.451559
3670,Volkswagen,4.2,227,329.7,316,356,76.9,4553,1899,1413,2919,2976,433,451,5,882.8531999999999,83,350585,2022-09-07,00:20:52,Nov,-95.828592,-50.510379
3671,Polestar,4.7,236,352.3,291,197,77.0,4303,1899,1429,2777,3164,567,551,7,1464.5882,82,410695,2020-03-04,14:06:17,Oct,0.086942,-15.840115
3672,Tesla,6.3,294,479.6,235,348,84.2,4679,1854,1425,2880,2815,536,485,4,967.4708333333333,99,251115,2020-09-10,02:50:21,Dec,-88.810444,-47.890079
3673,BMW,4.4,231,306.4,311,293,74.5,4697,1899,1400,2821,2934,551,539,5,1462.6926666666666,74,457771,2020-03-25,08:45:06,May,80.656597,-12.050408
3674,Tesla,7.3,331,295.2,251,374,81.3,4568,1801,1423,2988,2872,499,495,4,1406.8498333333334,81,889156,2022-01-27,04:14:18,Sep,-127.403501,49.991333
3675,Volkswagen,3.7,204,369.9,445,460,79.0,4221,1800,1427,2756,2971,564,524,5,1664.3138333333334,78,207420,2024-03-06,12:08:02,Sep,-29.671135,-33.007052
3676,BMW,4.4,228,312.5,288,413,78.4,4481,1833,1436,2977,2814,389,494,4,979.6927999999999,89,937706,2022-05-18,00:02:46,Jul,-16.854739,42.700936
3677,Tesla,5.8,275,277.0,222,249,72.7,4234,1873,1495,2850,2984,474,427,7,817.8797999999999,56,553660,2024-10-29,18:31:46,May,-119.450524,41.070915
3678,Tesla,3.2,212,223.0,218,281,74.1,4581,1804,1449,2770,2852,518,436,5,794.4477333333333,59,641772,2023-10-30,03:52:36,Aug,82.382433,69.628828
3679,Volkswagen,5.3,257,322.7,377,275,83.3,4764,1841,1473,2923,2713,531,482,5,1260.7118666666665,89,158408,2020-11-07,21:45:40,Jun,-110.309815,25.808711
3680,Polestar,4.1,233,334.3,324,205,83.5,4764,1882,1458,2892,2996,427,532,5,1263.4828,76,541812,2020-03-26,12:45:00,Mar,118.106076,42.428934
3681,BMW,5.4,268,310.7,302,189,78.2,4539,1821,1497,2733,2798,505,545,5,1148.752,80,109390,2022-04-05,14:38:03,Mar,1.826195,-26.184984
3682,Volkswagen,7.8,329,357.9,304,156,75.3,4701,1813,1462,2884,2650,572,396,4,879.8149333333334,93,626126,2023-02-18,21:26:26,Dec,-155.145039,25.856604
3683,Volkswagen,6.0,291,404.0,453,263,83.1,4597,1876,1459,2741,2822,554,409,5,1759.5772,82,820256,2022-04-23,18:40:08,Sep,75.704928,-5.380136
3684,Tesla,7.6,337,372.5,417,314,83.9,4334,1885,1405,2925,2903,637,473,7,1254.4173999999998,89,796677,2022-06-25,10:38:56,Sep,-107.047852,-76.461563
3685,Polestar,6.8,308,239.6,417,570,71.9,4268,1858,1489,2836,2972,558,449,5,1595.9230999999997,52,225371,2020-12-24,18:06:54,Oct,-98.121627,-45.706107
3686,BMW,7.8,346,284.7,324,175,71.4,4387,1813,1464,2817,2604,519,438,4,1570.1312000000003,64,968864,2020-12-17,09:28:13,May,-153.276015,56.05076
3687,Tesla,7.7,345,299.9,210,219,80.2,4304,1842,1410,2831,2828,444,422,5,807.858,81,976311,2021-04-25,22:43:52,Dec,14.908218,42.307724
3688,Polestar,8.0,348,249.0,363,353,72.4,4247,1877,1471,2758,2859,468,456,5,1336.4952999999998,71,169697,2020-09-29,16:10:34,Jan,-155.410993,-67.77328
3689,Polestar,5.7,282,331.3,329,264,84.8,4711,1805,1446,2899,2719,532,399,4,802.4977,90,801286,2022-07-23,20:16:00,Aug,-120.902017,1.409817
3690,Volkswagen,5.7,280,339.7,243,263,72.2,4755,1878,1404,2908,2924,533,558,7,1491.0632,73,287238,2021-11-20,11:09:30,Jan,-23.423553,82.842112
3691,Tesla,6.0,289,432.5,254,370,76.9,4239,1862,1494,2906,2800,561,503,4,1292.3185333333333,98,751504,2024-04-05,03:46:20,Dec,-3.2523,83.188811
3692,Volkswagen,5.5,276,235.4,401,586,73.8,4415,1852,1460,2845,2761,545,515,5,2105.3200666666667,57,981771,2022-01-21,16:54:24,May,107.722824,-20.109508
3693,Volkswagen,6.7,306,267.8,468,439,83.8,4566,1867,1477,2935,3158,551,498,7,1489.1432,76,200274,2024-05-13,23:24:12,Nov,149.608351,-23.529116
3694,BMW,7.1,315,272.9,364,387,83.5,4299,1897,1447,2702,2776,598,404,5,1343.5652,77,326486,2020-09-16,01:29:13,May,175.530578,-64.204487
3695,BMW,7.5,332,250.3,318,474,73.6,4694,1868,1422,2711,2771,575,464,4,981.4532,62,768583,2024-09-05,16:21:44,Jun,-134.404556,0.431166
3696,BMW,6.2,306,403.9,214,266,75.3,4795,1848,1436,2827,2806,541,484,5,944.3800666666667,83,927169,2020-07-03,11:46:02,Apr,-60.068064,-11.664995
3697,BMW,5.8,282,325.6,272,300,82.6,4548,1829,1424,2792,2922,546,472,7,1147.1594666666665,85,837190,2024-04-18,12:22:54,Oct,-64.393177,2.359984
3698,Polestar,4.0,237,319.2,305,418,77.2,4348,1842,1478,2712,2925,516,436,5,1710.0248333333332,86,362444,2020-09-18,11:46:48,Oct,-12.968998,79.603287
3699,Polestar,5.7,267,411.9,384,268,80.9,4336,1897,1440,2920,2899,597,529,5,1750.6720000000003,85,404909,2022-09-29,08:11:32,Dec,-10.669683,-34.480424
3700,Tesla,4.7,251,409.8,311,365,77.6,4558,1805,1498,2978,2824,534,520,4,1623.1981999999998,90,642208,2023-11-06,16:56:50,Dec,-5.248188,79.416282
3701,Tesla,3.6,202,293.6,355,516,73.2,4664,1892,1499,2973,3144,443,553,7,2048.6395,73,305804,2023-09-23,01:48:16,Apr,152.854122,71.827667
3702,BMW,4.9,244,426.7,375,499,75.3,4346,1874,1429,2764,2910,597,478,5,2114.725,92,229596,2021-12-09,23:36:42,Dec,-13.202426,24.285959
3703,Volkswagen,7.6,326,296.3,289,289,72.3,4277,1845,1448,2988,2967,638,422,7,991.1176,63,509108,2024-04-10,22:46:21,Dec,160.387199,-76.797648
3704,Tesla,5.3,266,405.5,445,415,84.1,4611,1802,1480,2826,2788,433,448,5,2176.1528333333335,89,835151,2022-10-11,10:18:04,Jan,13.961291,-49.624003
3705,Tesla,4.8,264,238.9,366,314,73.4,4744,1887,1483,2801,3150,532,526,7,1906.7078,52,120375,2022-08-14,09:17:00,Oct,-153.192028,31.989641
3706,Tesla,7.1,317,340.8,472,650,76.7,4771,1857,1423,2936,2749,519,528,4,1414.6605333333332,76,570801,2022-12-12,06:05:56,Mar,-165.447792,9.936371
3707,Polestar,4.7,236,392.2,202,217,83.3,4397,1858,1404,2794,2748,514,410,4,777.3766,94,434937,2022-05-08,10:50:26,Jun,-138.884098,18.363289
3708,BMW,4.3,231,254.4,237,283,70.9,4276,1845,1424,2726,2974,618,439,7,813.8406,61,965880,2022-11-23,05:36:51,Jul,71.920984,-23.009614
3709,BMW,5.1,245,270.4,303,218,74.0,4405,1841,1438,2732,3175,496,486,7,1190.9866,64,266726,2023-01-11,10:28:25,Jul,98.830384,79.278419
3710,BMW,6.0,272,183.6,443,291,71.0,4584,1830,1425,2913,2790,503,481,5,1961.1613333333332,50,694624,2021-08-15,08:06:12,Aug,-68.846702,29.71215
3711,BMW,3.7,212,448.9,236,175,81.4,4736,1864,1426,2702,2784,435,515,4,732.6048,98,708751,2023-01-12,11:24:52,Nov,24.938868,-53.466897
3712,Tesla,4.2,244,351.6,273,293,74.9,4582,1806,1400,2893,2702,463,525,4,895.9225,74,978617,2023-10-11,11:31:26,Oct,132.584571,15.241296
3713,Volkswagen,5.9,280,337.7,222,221,73.5,4231,1815,1449,2888,2701,506,405,4,1228.3706,71,605985,2023-11-03,14:32:19,Sep,-90.736679,-7.554837
3714,Polestar,4.6,249,371.7,236,127,84.2,4540,1865,1500,2847,2800,490,519,5,822.9057333333333,82,286896,2022-10-31,13:06:30,Nov,-101.482771,21.573305
3715,Tesla,4.5,233,380.3,280,204,81.4,4442,1828,1407,2876,2997,621,431,7,1436.8946666666666,77,328654,2020-07-26,13:18:39,Jun,-17.043931,64.371111
3716,Tesla,4.4,228,323.7,287,404,72.3,4418,1853,1406,2841,3140,542,498,7,1516.8941666666667,66,985562,2024-10-17,16:44:40,Feb,170.28473,-88.279926
3717,Polestar,6.2,278,288.5,353,302,71.2,4480,1852,1411,2936,3037,471,544,7,1869.0649,74,495563,2024-02-14,20:08:45,Dec,-166.146325,-40.115968
3718,Polestar,7.3,311,381.4,265,370,81.5,4255,1849,1436,2837,2992,577,434,5,1482.833,79,353430,2021-09-16,15:20:09,Oct,-132.401212,-69.548372
3719,Volkswagen,3.6,223,219.5,245,153,72.0,4621,1879,1484,2729,2974,453,493,5,1433.5133333333333,55,219480,2023-08-09,09:14:30,Sep,154.595766,43.65994
3720,Tesla,4.5,236,255.1,451,366,73.3,4386,1855,1477,2793,3082,472,461,7,2467.2044666666666,71,886448,2022-04-04,00:11:21,Feb,-65.027257,-0.977899
3721,Tesla,7.9,329,337.0,297,204,81.4,4462,1851,1425,2911,2799,575,495,5,1638.178,86,439815,2024-04-18,21:24:30,Apr,-57.654171,-3.881798
3722,Tesla,5.3,275,279.4,368,306,72.0,4790,1898,1428,2849,2710,498,471,4,1661.5855999999999,67,149185,2021-04-18,14:35:33,Nov,-73.856894,89.884966
3723,BMW,8.0,335,308.5,346,206,84.0,4294,1876,1447,2848,2727,498,416,4,1107.7771333333335,78,937658,2022-03-17,19:36:27,Sep,179.817175,84.530742
3724,Tesla,4.1,237,272.8,383,557,72.6,4609,1845,1483,2938,2769,562,538,5,1010.8550333333334,63,797692,2022-11-17,22:23:49,Nov,50.334326,-25.194991
3725,BMW,5.0,263,254.2,283,298,71.9,4402,1802,1436,2779,2787,463,528,4,1281.9373,64,497956,2021-11-22,04:05:23,Feb,-177.259152,87.776996
3726,Tesla,4.6,244,274.2,392,222,71.4,4463,1853,1400,2748,2818,415,432,4,1273.2306666666666,68,905027,2020-01-05,06:14:57,Jan,-97.545911,61.574315
3727,Polestar,3.9,233,276.5,329,333,70.3,4752,1820,1481,2988,2841,542,471,5,1262.4097666666667,58,430043,2021-06-25,08:53:23,Sep,-133.007724,89.313023
3728,BMW,5.6,259,364.6,252,333,77.0,4783,1801,1410,2776,2851,454,480,5,807.6844,95,878517,2022-04-11,01:27:38,Dec,159.257058,-82.352693
3729,Polestar,6.4,308,236.4,242,133,73.3,4522,1826,1487,2993,2793,392,466,4,1246.6661333333334,50,142942,2023-02-03,11:28:13,Jan,-53.028488,16.004646
3730,Volkswagen,7.4,315,389.3,386,388,75.4,4223,1871,1403,2955,2955,568,475,7,2084.5296,96,903752,2020-02-20,03:18:10,Jun,-17.60868,-45.074287
3731,BMW,5.2,262,402.2,370,281,82.2,4373,1839,1485,2995,3101,542,499,7,1096.8573333333334,88,920627,2021-06-02,04:58:02,Sep,110.706129,-45.949231
3732,Tesla,7.6,323,230.6,360,421,73.2,4533,1828,1412,2838,2880,391,405,4,1146.344,57,339790,2024-11-09,06:56:06,Mar,-84.867754,-27.239845
3733,Volkswagen,7.4,338,292.3,205,303,71.0,4330,1859,1407,2831,3015,498,553,7,1022.5161666666667,64,735481,2022-06-15,10:49:46,Jul,-0.755704,1.582009
3734,Polestar,4.0,217,289.3,390,522,71.3,4315,1870,1475,2867,2716,486,399,4,1055.413,74,847070,2022-10-24,13:02:18,Dec,175.219012,-4.297112
3735,Tesla,5.8,288,250.0,447,639,71.9,4418,1847,1416,2895,2913,521,534,7,2526.4281,58,349211,2020-05-17,23:46:06,Mar,163.53011,-59.192034
3736,Volkswagen,7.9,337,471.2,474,558,80.8,4338,1810,1403,2840,3058,579,421,7,2116.8666000000003,99,310514,2024-04-12,04:57:44,Feb,-15.587792,13.861147
3737,Tesla,5.9,281,244.5,378,252,75.0,4721,1869,1461,2810,2787,505,489,5,1443.8248,58,431474,2024-01-18,06:19:51,Jan,91.634058,31.757388
3738,Polestar,7.4,326,295.0,409,531,72.3,4508,1859,1478,2974,2919,577,439,5,1937.0977333333333,64,461420,2024-07-29,23:16:55,Apr,135.750535,-69.846807
3739,Volkswagen,3.9,222,258.1,277,404,74.1,4579,1885,1411,2771,2855,448,430,4,769.1519,70,878476,2023-07-27,21:18:42,Dec,-4.037544,-48.728223
3740,BMW,3.5,206,273.5,368,266,83.8,4295,1899,1455,2727,2755,553,497,4,1489.0671999999997,76,585668,2022-06-09,00:45:47,Nov,108.147977,1.257226
3741,Tesla,7.4,323,232.0,209,312,70.8,4380,1882,1411,2975,2827,431,478,4,1120.227,53,802177,2020-10-12,03:50:36,Dec,83.849175,-46.377782
3742,Volkswagen,6.4,283,302.1,216,246,79.2,4567,1827,1430,2859,2836,506,506,4,734.564,84,700080,2020-02-09,20:17:43,May,24.580946,8.036997
3743,Polestar,4.3,219,426.5,465,360,81.8,4226,1844,1432,2965,3152,503,472,7,1145.7545,100,398653,2023-07-20,10:50:16,Sep,109.425445,30.775959
3744,Volkswagen,7.3,337,179.8,282,324,72.3,4522,1809,1496,2975,2747,543,512,5,1635.0336,50,884949,2022-03-16,23:04:25,Apr,-161.645523,-81.924511
3745,Tesla,6.8,298,306.2,284,322,77.0,4550,1821,1462,2951,3044,623,434,7,1153.8430666666668,75,905986,2022-07-23,01:13:41,Jun,-100.375227,-84.067274
3746,Volkswagen,5.5,277,331.6,215,250,78.9,4788,1833,1409,2746,2661,435,499,4,1226.281,79,408104,2022-08-16,15:07:33,Aug,147.62794,42.177301
3747,Polestar,6.6,290,351.2,331,309,80.2,4591,1881,1448,2795,3053,558,529,7,1536.3922666666665,88,366466,2022-05-27,05:33:06,Aug,-163.888779,-76.007183
3748,Tesla,3.8,230,397.0,470,535,76.4,4267,1854,1426,2738,2870,430,478,5,1838.6783333333333,92,961988,2022-05-26,11:42:30,Aug,175.194417,7.074301
3749,Tesla,5.8,272,276.9,263,159,80.4,4774,1856,1403,2828,2865,406,391,4,945.7715666666668,79,178305,2021-01-30,15:41:28,Apr,106.509674,68.064981
3750,BMW,3.8,224,219.0,376,198,73.5,4657,1894,1450,2717,2915,581,523,7,1182.7898666666667,51,375042,2022-11-19,15:27:13,Mar,48.068054,80.455146
3751,Volkswagen,4.4,252,266.9,404,387,82.3,4359,1832,1450,2771,3135,530,564,7,1414.8497333333335,75,902178,2023-11-22,08:32:31,Sep,-125.036878,-29.672324
3752,BMW,7.1,317,427.0,244,151,84.5,4741,1883,1427,2739,2964,580,490,5,766.3446666666667,100,372304,2020-08-10,05:58:22,Oct,-13.915391,48.507643
3753,Polestar,4.8,260,380.6,334,462,82.7,4673,1801,1431,2890,2742,395,391,4,857.4678666666666,91,772870,2022-06-26,05:11:23,Sep,97.854885,-70.222112
3754,Polestar,4.0,213,200.3,487,287,73.4,4508,1835,1459,2717,2795,406,418,5,1570.0621999999998,57,708772,2024-08-20,19:14:27,Oct,-18.067188,-72.239796
3755,BMW,3.2,188,406.9,229,289,81.9,4532,1820,1451,2857,2696,412,529,4,685.5868666666667,98,164325,2024-02-04,01:27:31,Jul,143.827298,-30.827803
3756,BMW,5.0,246,385.8,299,425,77.3,4734,1837,1451,2716,2890,449,445,4,1627.0771666666667,93,581859,2021-10-31,14:13:54,Sep,-37.929419,23.651863
3757,BMW,7.8,332,293.9,391,578,71.3,4243,1826,1465,2744,2877,506,509,5,1119.8446666666666,63,429531,2022-10-23,18:02:28,Oct,-45.695918,-75.617142
3758,Volkswagen,4.1,227,299.2,304,426,83.5,4493,1872,1431,2988,3127,518,551,7,1690.2042666666666,85,604247,2020-01-07,10:25:43,Dec,-145.601687,29.992553
3759,Tesla,5.4,255,401.4,449,518,77.6,4315,1872,1431,2829,2743,541,488,5,2196.025866666667,89,728646,2021-08-19,15:51:43,Feb,101.660827,34.046793
3760,Tesla,7.2,308,328.1,311,196,74.3,4202,1862,1485,2794,2810,509,406,5,1390.8620333333333,66,171838,2022-12-18,04:49:29,Sep,-162.043547,-13.139657
3761,Polestar,7.9,351,323.2,425,270,73.2,4291,1893,1498,2798,2755,426,439,4,967.2666666666668,66,316612,2020-10-15,09:15:14,Oct,40.512461,40.253001
3762,Polestar,6.9,321,278.3,216,249,71.8,4684,1866,1404,2919,3145,602,521,7,1414.1024,58,450647,2024-03-28,18:00:24,Apr,21.624606,-22.796334
3763,Tesla,3.1,193,389.2,299,217,78.6,4208,1844,1470,2737,3114,580,509,7,1696.5764,95,196475,2022-08-05,12:22:48,Feb,75.233059,-40.267378
3764,Volkswagen,7.7,336,411.0,345,269,77.8,4631,1856,1461,2755,3048,637,542,7,958.9939999999999,94,365059,2023-07-19,12:45:53,Mar,-172.466625,37.166001
3765,BMW,5.4,259,295.2,237,224,72.2,4770,1812,1464,2824,2788,402,417,5,835.0819,68,239644,2024-03-29,16:29:30,Feb,-46.854968,51.409492
